"","code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","id"
"24663","FFF","2013J",556639,"M","South West Region","A Level or Equivalent","10-20","0-35",0,120,"N","Pass","FFF 2013J"
"24664","FFF","2013J",556646,"M","South West Region","Lower Than A Level","20-30%","0-35",0,60,"N","Pass","FFF 2013J"
"24665","FFF","2013J",557012,"M","West Midlands Region","A Level or Equivalent","?","0-35",0,60,"N","Distinction","FFF 2013J"
"24666","FFF","2013J",557020,"M","South Region","Lower Than A Level","20-30%","0-35",0,90,"N","Pass","FFF 2013J"
"24667","FFF","2013J",557040,"M","North Western Region","Lower Than A Level","0-10%","35-55",0,60,"Y","Withdrawn","FFF 2013J"
"24668","FFF","2013J",557044,"M","Scotland","HE Qualification","30-40%","35-55",0,60,"N","Pass","FFF 2013J"
"24669","FFF","2013J",557054,"M","North Western Region","HE Qualification","10-20","35-55",0,90,"N","Distinction","FFF 2013J"
"24670","FFF","2013J",557232,"M","West Midlands Region","A Level or Equivalent","60-70%","35-55",0,60,"N","Withdrawn","FFF 2013J"
"24671","FFF","2013J",557385,"M","South East Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Pass","FFF 2013J"
"24672","FFF","2013J",557395,"M","Ireland","A Level or Equivalent","70-80%","35-55",0,60,"N","Pass","FFF 2013J"
"24673","FFF","2013J",557481,"M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24674","FFF","2013J",557545,"M","East Midlands Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass","FFF 2013J"
"24675","FFF","2013J",557655,"M","Scotland","HE Qualification","40-50%","35-55",0,60,"N","Pass","FFF 2013J"
"24676","FFF","2013J",557661,"M","South Region","Lower Than A Level","40-50%","0-35",0,120,"N","Pass","FFF 2013J"
"24677","FFF","2013J",557735,"M","South West Region","Lower Than A Level","70-80%","0-35",1,120,"N","Pass","FFF 2013J"
"24678","FFF","2013J",557766,"M","Ireland","Lower Than A Level","30-40%","0-35",0,120,"N","Fail","FFF 2013J"
"24679","FFF","2013J",558090,"M","London Region","Lower Than A Level","60-70%","0-35",0,60,"N","Fail","FFF 2013J"
"24680","FFF","2013J",558205,"M","Scotland","A Level or Equivalent","10-20","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24681","FFF","2013J",558284,"M","Ireland","Lower Than A Level","60-70%","0-35",0,150,"Y","Withdrawn","FFF 2013J"
"24682","FFF","2013J",558301,"M","North Region","Lower Than A Level","70-80%","0-35",0,150,"N","Fail","FFF 2013J"
"24683","FFF","2013J",558309,"M","East Midlands Region","Lower Than A Level","80-90%","0-35",0,90,"N","Withdrawn","FFF 2013J"
"24684","FFF","2013J",558345,"M","Wales","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass","FFF 2013J"
"24685","FFF","2013J",558484,"M","South Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","FFF 2013J"
"24686","FFF","2013J",558635,"F","North Region","A Level or Equivalent","?","0-35",1,60,"N","Pass","FFF 2013J"
"24687","FFF","2013J",558893,"M","Yorkshire Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Distinction","FFF 2013J"
"24688","FFF","2013J",558909,"F","South Region","Lower Than A Level","30-40%","0-35",1,90,"N","Withdrawn","FFF 2013J"
"24689","FFF","2013J",558970,"M","Wales","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","FFF 2013J"
"24690","FFF","2013J",559067,"M","East Midlands Region","Lower Than A Level","30-40%","0-35",0,60,"Y","Withdrawn","FFF 2013J"
"24691","FFF","2013J",559428,"F","Wales","A Level or Equivalent","50-60%","0-35",0,90,"N","Distinction","FFF 2013J"
"24692","FFF","2013J",559599,"F","London Region","Lower Than A Level","80-90%","0-35",0,120,"N","Withdrawn","FFF 2013J"
"24693","FFF","2013J",559754,"M","London Region","Lower Than A Level","30-40%","0-35",1,90,"N","Pass","FFF 2013J"
"24694","FFF","2013J",559813,"M","Wales","A Level or Equivalent","60-70%","0-35",0,120,"N","Pass","FFF 2013J"
"24695","FFF","2013J",559863,"M","Ireland","Lower Than A Level","?","35-55",0,60,"N","Pass","FFF 2013J"
"24696","FFF","2013J",559902,"M","Wales","Lower Than A Level","0-10%","0-35",1,60,"N","Fail","FFF 2013J"
"24697","FFF","2013J",559979,"F","East Anglian Region","HE Qualification","20-30%","0-35",0,90,"N","Pass","FFF 2013J"
"24698","FFF","2013J",559999,"M","East Midlands Region","A Level or Equivalent","0-10%","0-35",0,120,"Y","Withdrawn","FFF 2013J"
"24699","FFF","2013J",560329,"F","North Western Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass","FFF 2013J"
"24700","FFF","2013J",560401,"M","West Midlands Region","A Level or Equivalent","?","0-35",0,60,"N","Pass","FFF 2013J"
"24701","FFF","2013J",560410,"M","Scotland","Lower Than A Level","30-40%","0-35",1,60,"N","Pass","FFF 2013J"
"24702","FFF","2013J",560496,"F","South East Region","A Level or Equivalent","60-70%","0-35",1,120,"N","Withdrawn","FFF 2013J"
"24703","FFF","2013J",560592,"M","Scotland","A Level or Equivalent","20-30%","0-35",0,60,"N","Fail","FFF 2013J"
"24704","FFF","2013J",560659,"M","East Midlands Region","Lower Than A Level","30-40%","0-35",0,150,"N","Withdrawn","FFF 2013J"
"24705","FFF","2013J",560670,"F","South East Region","Lower Than A Level","20-30%","0-35",0,90,"N","Withdrawn","FFF 2013J"
"24706","FFF","2013J",560703,"M","Yorkshire Region","A Level or Equivalent","50-60%","35-55",0,60,"N","Pass","FFF 2013J"
"24707","FFF","2013J",560727,"F","East Anglian Region","A Level or Equivalent","50-60%","35-55",0,120,"N","Pass","FFF 2013J"
"24708","FFF","2013J",560772,"M","South Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24709","FFF","2013J",560934,"M","East Midlands Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Fail","FFF 2013J"
"24710","FFF","2013J",560946,"M","Scotland","A Level or Equivalent","40-50%","0-35",0,90,"N","Fail","FFF 2013J"
"24711","FFF","2013J",560949,"F","North Western Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Pass","FFF 2013J"
"24712","FFF","2013J",561031,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,60,"Y","Pass","FFF 2013J"
"24713","FFF","2013J",561068,"M","South East Region","Lower Than A Level","50-60%","0-35",0,60,"N","Fail","FFF 2013J"
"24714","FFF","2013J",561268,"M","South Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Distinction","FFF 2013J"
"24715","FFF","2013J",561386,"M","North Western Region","Lower Than A Level","90-100%","0-35",0,60,"N","Distinction","FFF 2013J"
"24716","FFF","2013J",561542,"M","East Midlands Region","Lower Than A Level","20-30%","0-35",0,120,"N","Pass","FFF 2013J"
"24717","FFF","2013J",561714,"M","West Midlands Region","Lower Than A Level","10-20","0-35",0,120,"Y","Distinction","FFF 2013J"
"24718","FFF","2013J",561865,"M","Wales","HE Qualification","20-30%","35-55",0,60,"N","Pass","FFF 2013J"
"24719","FFF","2013J",561867,"F","Wales","A Level or Equivalent","50-60%","35-55",0,60,"N","Pass","FFF 2013J"
"24720","FFF","2013J",561868,"F","Wales","A Level or Equivalent","20-30%","35-55",0,60,"N","Pass","FFF 2013J"
"24721","FFF","2013J",561873,"F","Wales","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass","FFF 2013J"
"24722","FFF","2013J",561874,"F","Wales","HE Qualification","20-30%","35-55",0,60,"N","Pass","FFF 2013J"
"24723","FFF","2013J",561878,"M","Wales","Lower Than A Level","30-40%","0-35",0,60,"N","Fail","FFF 2013J"
"24724","FFF","2013J",561879,"M","Wales","A Level or Equivalent","40-50%","0-35",0,60,"N","Pass","FFF 2013J"
"24725","FFF","2013J",561880,"M","Wales","Lower Than A Level","10-20","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24726","FFF","2013J",561889,"M","Wales","A Level or Equivalent","10-20","0-35",0,60,"N","Pass","FFF 2013J"
"24727","FFF","2013J",561929,"F","Wales","Lower Than A Level","70-80%","35-55",0,60,"N","Pass","FFF 2013J"
"24728","FFF","2013J",561930,"M","West Midlands Region","A Level or Equivalent","60-70%","0-35",0,120,"N","Pass","FFF 2013J"
"24729","FFF","2013J",561976,"M","Wales","HE Qualification","70-80%","0-35",0,60,"N","Pass","FFF 2013J"
"24730","FFF","2013J",562377,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,120,"Y","Pass","FFF 2013J"
"24731","FFF","2013J",562428,"M","South East Region","A Level or Equivalent","30-40%","0-35",0,120,"Y","Withdrawn","FFF 2013J"
"24732","FFF","2013J",562448,"F","East Midlands Region","Lower Than A Level","0-10%","35-55",0,90,"N","Fail","FFF 2013J"
"24733","FFF","2013J",562460,"M","West Midlands Region","Lower Than A Level","80-90%","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24734","FFF","2013J",562763,"M","North Western Region","A Level or Equivalent","80-90%","0-35",0,300,"N","Fail","FFF 2013J"
"24735","FFF","2013J",562920,"M","Scotland","HE Qualification","80-90%","0-35",0,60,"N","Fail","FFF 2013J"
"24736","FFF","2013J",563014,"F","South East Region","Lower Than A Level","80-90%","0-35",0,90,"N","Withdrawn","FFF 2013J"
"24737","FFF","2013J",563019,"M","Yorkshire Region","Lower Than A Level","40-50%","0-35",0,120,"N","Fail","FFF 2013J"
"24738","FFF","2013J",563020,"M","Yorkshire Region","Lower Than A Level","70-80%","35-55",0,120,"N","Withdrawn","FFF 2013J"
"24739","FFF","2013J",563051,"M","Ireland","A Level or Equivalent","10-20","0-35",0,60,"N","Pass","FFF 2013J"
"24740","FFF","2013J",563196,"M","East Midlands Region","Lower Than A Level","50-60%","0-35",0,120,"N","Withdrawn","FFF 2013J"
"24741","FFF","2013J",563239,"M","Yorkshire Region","A Level or Equivalent","0-10%","35-55",0,60,"N","Withdrawn","FFF 2013J"
"24742","FFF","2013J",563299,"M","South Region","A Level or Equivalent","10-20","0-35",0,120,"N","Pass","FFF 2013J"
"24743","FFF","2013J",563430,"F","London Region","Lower Than A Level","10-20","0-35",0,120,"N","Withdrawn","FFF 2013J"
"24744","FFF","2013J",563636,"M","South West Region","Lower Than A Level","40-50%","35-55",0,60,"N","Fail","FFF 2013J"
"24745","FFF","2013J",563742,"M","East Anglian Region","Lower Than A Level","30-40%","35-55",0,60,"N","Withdrawn","FFF 2013J"
"24746","FFF","2013J",563783,"M","West Midlands Region","Lower Than A Level","50-60%","0-35",0,60,"N","Pass","FFF 2013J"
"24747","FFF","2013J",563787,"F","North Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Distinction","FFF 2013J"
"24748","FFF","2013J",564119,"M","South Region","Lower Than A Level","80-90%","0-35",0,60,"N","Pass","FFF 2013J"
"24749","FFF","2013J",564262,"M","Yorkshire Region","Lower Than A Level","40-50%","35-55",0,180,"N","Pass","FFF 2013J"
"24750","FFF","2013J",564437,"M","South West Region","Lower Than A Level","40-50%","35-55",0,90,"N","Fail","FFF 2013J"
"24751","FFF","2013J",564702,"M","South Region","A Level or Equivalent","30-40%","0-35",0,90,"N","Pass","FFF 2013J"
"24752","FFF","2013J",564770,"M","South West Region","Lower Than A Level","70-80%","0-35",0,150,"N","Withdrawn","FFF 2013J"
"24753","FFF","2013J",564821,"M","North Region","Lower Than A Level","0-10%","0-35",0,120,"N","Withdrawn","FFF 2013J"
"24754","FFF","2013J",564981,"F","West Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"N","Distinction","FFF 2013J"
"24755","FFF","2013J",565469,"M","East Midlands Region","Lower Than A Level","80-90%","0-35",0,120,"N","Withdrawn","FFF 2013J"
"24756","FFF","2013J",565587,"M","South Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","FFF 2013J"
"24757","FFF","2013J",565608,"F","North Western Region","Lower Than A Level","0-10%","35-55",0,60,"N","Withdrawn","FFF 2013J"
"24758","FFF","2013J",565653,"M","East Anglian Region","A Level or Equivalent","40-50%","0-35",0,90,"N","Withdrawn","FFF 2013J"
"24759","FFF","2013J",565698,"F","West Midlands Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass","FFF 2013J"
"24760","FFF","2013J",565849,"M","Scotland","Lower Than A Level","80-90%","35-55",0,60,"N","Pass","FFF 2013J"
"24761","FFF","2013J",565977,"M","North Western Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24762","FFF","2013J",565990,"M","London Region","Lower Than A Level","0-10%","0-35",0,60,"N","Pass","FFF 2013J"
"24763","FFF","2013J",565997,"M","London Region","Lower Than A Level","10-20","0-35",0,120,"N","Withdrawn","FFF 2013J"
"24764","FFF","2013J",566009,"M","London Region","A Level or Equivalent","30-40%","0-35",0,90,"N","Distinction","FFF 2013J"
"24765","FFF","2013J",566135,"M","North Western Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass","FFF 2013J"
"24766","FFF","2013J",566172,"M","Wales","A Level or Equivalent","70-80%","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24767","FFF","2013J",566270,"M","South Region","Lower Than A Level","80-90%","0-35",0,60,"N","Pass","FFF 2013J"
"24768","FFF","2013J",566465,"M","East Anglian Region","A Level or Equivalent","20-30%","0-35",0,120,"N","Pass","FFF 2013J"
"24769","FFF","2013J",566675,"M","South East Region","Lower Than A Level","90-100%","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24770","FFF","2013J",566817,"F","East Midlands Region","Lower Than A Level","20-30%","0-35",0,60,"N","Pass","FFF 2013J"
"24771","FFF","2013J",566823,"M","London Region","A Level or Equivalent","10-20","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24772","FFF","2013J",566863,"M","Ireland","A Level or Equivalent","90-100%","0-35",0,120,"N","Pass","FFF 2013J"
"24773","FFF","2013J",566973,"F","North Region","A Level or Equivalent","?","35-55",0,60,"N","Pass","FFF 2013J"
"24774","FFF","2013J",567165,"F","East Midlands Region","Lower Than A Level","50-60%","0-35",0,60,"N","Pass","FFF 2013J"
"24775","FFF","2013J",567222,"M","East Midlands Region","Lower Than A Level","0-10%","0-35",0,60,"N","Pass","FFF 2013J"
"24776","FFF","2013J",567223,"M","Yorkshire Region","Lower Than A Level","20-30%","0-35",0,120,"N","Fail","FFF 2013J"
"24777","FFF","2013J",567312,"M","West Midlands Region","A Level or Equivalent","10-20","35-55",0,60,"N","Pass","FFF 2013J"
"24778","FFF","2013J",567676,"M","Wales","Lower Than A Level","10-20","0-35",0,90,"N","Fail","FFF 2013J"
"24779","FFF","2013J",567880,"M","Scotland","Lower Than A Level","10-20","0-35",0,90,"N","Fail","FFF 2013J"
"24780","FFF","2013J",567888,"M","South East Region","HE Qualification","90-100%","35-55",0,60,"N","Distinction","FFF 2013J"
"24781","FFF","2013J",567901,"M","London Region","Lower Than A Level","10-20","0-35",0,135,"N","Pass","FFF 2013J"
"24782","FFF","2013J",568084,"M","East Midlands Region","A Level or Equivalent","20-30%","0-35",0,120,"N","Pass","FFF 2013J"
"24783","FFF","2013J",568132,"M","North Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Pass","FFF 2013J"
"24784","FFF","2013J",568153,"M","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","FFF 2013J"
"24785","FFF","2013J",568184,"M","Ireland","Lower Than A Level","70-80%","0-35",0,60,"N","Fail","FFF 2013J"
"24786","FFF","2013J",568204,"M","Scotland","A Level or Equivalent","40-50%","35-55",0,90,"N","Fail","FFF 2013J"
"24787","FFF","2013J",568207,"M","West Midlands Region","A Level or Equivalent","50-60%","0-35",0,60,"Y","Pass","FFF 2013J"
"24788","FFF","2013J",568234,"M","North Western Region","Lower Than A Level","40-50%","0-35",0,90,"N","Pass","FFF 2013J"
"24789","FFF","2013J",568333,"M","South West Region","Lower Than A Level","40-50%","0-35",0,120,"Y","Pass","FFF 2013J"
"24790","FFF","2013J",568381,"M","North Western Region","A Level or Equivalent","30-40%","0-35",0,60,"Y","Fail","FFF 2013J"
"24791","FFF","2013J",568444,"M","Scotland","Lower Than A Level","0-10%","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24792","FFF","2013J",568450,"M","South East Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass","FFF 2013J"
"24793","FFF","2013J",568551,"F","West Midlands Region","A Level or Equivalent","10-20","0-35",0,90,"N","Pass","FFF 2013J"
"24794","FFF","2013J",568592,"M","East Midlands Region","Lower Than A Level","50-60%","35-55",0,120,"N","Fail","FFF 2013J"
"24795","FFF","2013J",568602,"M","West Midlands Region","A Level or Equivalent","10-20","0-35",0,90,"Y","Withdrawn","FFF 2013J"
"24796","FFF","2013J",568644,"M","East Midlands Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass","FFF 2013J"
"24797","FFF","2013J",568763,"M","London Region","A Level or Equivalent","70-80%","0-35",0,120,"N","Fail","FFF 2013J"
"24798","FFF","2013J",568767,"M","South West Region","Lower Than A Level","30-40%","0-35",0,60,"N","Fail","FFF 2013J"
"24799","FFF","2013J",568774,"M","West Midlands Region","A Level or Equivalent","10-20","0-35",0,120,"N","Pass","FFF 2013J"
"24800","FFF","2013J",568857,"F","North Region","Lower Than A Level","?","0-35",0,120,"Y","Withdrawn","FFF 2013J"
"24801","FFF","2013J",568910,"M","South Region","HE Qualification","40-50%","0-35",0,60,"N","Fail","FFF 2013J"
"24802","FFF","2013J",568987,"F","South Region","A Level or Equivalent","10-20","0-35",0,120,"N","Withdrawn","FFF 2013J"
"24803","FFF","2013J",568998,"M","South Region","A Level or Equivalent","50-60%","0-35",0,120,"Y","Withdrawn","FFF 2013J"
"24804","FFF","2013J",569016,"M","West Midlands Region","Lower Than A Level","0-10%","35-55",0,60,"N","Pass","FFF 2013J"
"24805","FFF","2013J",569070,"M","East Anglian Region","Lower Than A Level","50-60%","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24806","FFF","2013J",569107,"M","South East Region","Lower Than A Level","80-90%","35-55",0,60,"N","Pass","FFF 2013J"
"24807","FFF","2013J",569132,"M","South East Region","Lower Than A Level","80-90%","0-35",0,120,"N","Fail","FFF 2013J"
"24808","FFF","2013J",569167,"M","East Anglian Region","HE Qualification","70-80%","0-35",0,60,"N","Pass","FFF 2013J"
"24809","FFF","2013J",569474,"M","Yorkshire Region","Lower Than A Level","30-40%","35-55",0,60,"N","Pass","FFF 2013J"
"24810","FFF","2013J",569507,"F","South Region","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass","FFF 2013J"
"24811","FFF","2013J",569566,"M","South Region","A Level or Equivalent","50-60%","35-55",0,60,"N","Pass","FFF 2013J"
"24812","FFF","2013J",569609,"F","West Midlands Region","A Level or Equivalent","70-80%","0-35",0,120,"N","Pass","FFF 2013J"
"24813","FFF","2013J",569625,"M","Scotland","A Level or Equivalent","60-70%","35-55",0,60,"N","Pass","FFF 2013J"
"24814","FFF","2013J",569712,"M","South Region","Lower Than A Level","50-60%","35-55",0,120,"Y","Distinction","FFF 2013J"
"24815","FFF","2013J",569807,"M","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Withdrawn","FFF 2013J"
"24816","FFF","2013J",569994,"F","London Region","Lower Than A Level","70-80%","0-35",0,120,"N","Fail","FFF 2013J"
"24817","FFF","2013J",570004,"M","East Anglian Region","Lower Than A Level","80-90%","0-35",0,180,"Y","Withdrawn","FFF 2013J"
